occurrenceID,verbatimCoordinates,verbatimLatitude,verbatimLongitude,decimalLatitude,decimalLongitude,continent,verbatimCoordinateSystem,country,georeferenceSources,locality,countryCode,stateProvince,county
PBUCH:SQF:3862,,,,-35.2,-70.88333,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Curicó, Provincia de Curicó, Región del Maule, Chile,CL,Región del Maule,Provincia de Curicó
PBUCH:SQF:3863,,,,-32.84296,-71.47384,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Las Grullas, Condominio Campo Mar Dos, Quintero, Provincia de Valparaíso, Región de Valparaíso, Chile,CL,Región de Valparaíso,Provincia de Valparaíso
PBUCH:SQF:3864,,,,-39.985,-72.659444,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Cruce T-39 (Los Lagos) - Nontuelá - Futrono - Llifén - Puente Calcurrupe, Huite, Los Lagos, Provincia de Valdivia, Región de Los Ríos, Chile,CL,Región de Los Ríos,Provincia de Valdivia
PBUCH:SQF:3865,,,,-38.24088,-71.84372,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Curacautín, Provincia de Malleco, Región de la Araucanía, Chile,CL,Región de la Araucanía,Provincia de Malleco
PBUCH:SQF:3866,,,,-39.884176,-73.43045,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Amargos, Corral, Provincia de Valdivia, Región de Los Ríos, Chile,CL,Región de Los Ríos,Provincia de Valdivia
PBUCH:SQF:3867,,,,-39.884176,-73.43045,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Amargos, Corral, Provincia de Valdivia, Región de Los Ríos, Chile,CL,Región de Los Ríos,Provincia de Valdivia
PBUCH:SQF:3868,,,,-45.57524,-72.06619,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,437, Ignacio Serrano, Población Bernardo O'Higgins, Reserva Nacional Coyhaique, Coyhaique, Provincia de Coyhaique, Región Aysén del General Carlos Ibáñez del Campo, 5952006, Chile,CL,Región Aysén del General Carlos Ibáñez del Campo,Provincia de Coyhaique
PBUCH:SQF:3869,,,,-38.24088,-71.84372,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Curacautín, Provincia de Malleco, Región de la Araucanía, Chile,CL,Región de la Araucanía,Provincia de Malleco
PBUCH:SQF:3870,,,,-45.57524,-72.06619,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,437, Ignacio Serrano, Población Bernardo O'Higgins, Reserva Nacional Coyhaique, Coyhaique, Provincia de Coyhaique, Región Aysén del General Carlos Ibáñez del Campo, 5952006, Chile,CL,Región Aysén del General Carlos Ibáñez del Campo,Provincia de Coyhaique
PBUCH:SQF:3878,,,,-32.84296,-71.47384,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Las Grullas, Condominio Campo Mar Dos, Quintero, Provincia de Valparaíso, Región de Valparaíso, Chile,CL,Región de Valparaíso,Provincia de Valparaíso
PBUCH:SQF:3881,,,,-33.425278,-70.633333,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Santuario Inmaculada Concepción, Monseñor Mariano Casanova, Providencia, Provincia de Santiago, Región Metropolitana de Santiago, 7500000, Chile,CL,Región Metropolitana de Santiago,Provincia de Santiago
PBUCH:SQF:3881H1,,,,,,,,,,,,,
PBUCH:SQF:3892,,,,-33.425278,-70.633333,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Santuario Inmaculada Concepción, Monseñor Mariano Casanova, Providencia, Provincia de Santiago, Región Metropolitana de Santiago, 7500000, Chile,CL,Región Metropolitana de Santiago,Provincia de Santiago
PBUCH:SQF:3892H1,,,,,,,,,,,,,
PBUCH:SQF:4034,,,,-30.6667,-71.6167,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Ovalle, Provincia de Limarí, Región de Coquimbo, Chile,CL,Región de Coquimbo,Provincia de Limarí
PBUCH:SQF:4034H1,,,,,,,,,,,,,
PBUCH:SQF:4074,,,,-30.6667,-71.6167,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Ovalle, Provincia de Limarí, Región de Coquimbo, Chile,CL,Región de Coquimbo,Provincia de Limarí
PBUCH:SQF:4074H1,,,,,,,,,,,,,
PBUCH:SQF:4075,,,,-30.6667,-71.6167,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Ovalle, Provincia de Limarí, Región de Coquimbo, Chile,CL,Región de Coquimbo,Provincia de Limarí
PBUCH:SQF:4075H1,,,,,,,,,,,,,
PBUCH:SQF:4099,,,,-30.86,-71.6,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Autopista del Elqui, Cuesta Zapato Roto, Ovalle, Provincia de Limarí, Región de Coquimbo, Chile,CL,Región de Coquimbo,Provincia de Limarí
PBUCH:SQF:4132,,,,-30.6667,-71.6167,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Ovalle, Provincia de Limarí, Región de Coquimbo, Chile,CL,Región de Coquimbo,Provincia de Limarí
PBUCH:SQF:4132H1,,,,,,,,,,,,,
PBUCH:SQF:19311,,,,,,,,,,,,,
PBUCH:SQF:2488,,,,-32.55487,-71.45473,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Olegario Ovalle, Parque Zapallar, El Embrujo, Zapallar, Provincia de Petorca, Región de Valparaíso, Chile,CL,Región de Valparaíso,Provincia de Petorca
PBUCH:SQF:2395,,,,-32.55487,-71.45473,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Olegario Ovalle, Parque Zapallar, El Embrujo, Zapallar, Provincia de Petorca, Región de Valparaíso, Chile,CL,Región de Valparaíso,Provincia de Petorca
PBUCH:SQF:2481,,,,-32.55487,-71.45473,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Olegario Ovalle, Parque Zapallar, El Embrujo, Zapallar, Provincia de Petorca, Región de Valparaíso, Chile,CL,Región de Valparaíso,Provincia de Petorca
PBUCH:SQF:49,,,,-38.67306,-72.66326,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Comunidad Antonio Antil, Temuco, Provincia de Cautín, Región de la Araucanía, 485000, Chile,CL,Región de la Araucanía,Provincia de Cautín
PBUCH:SQF:1653,,,,-32.82556,-70.33518,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,San Esteban, Provincia de Los Andes, Región de Valparaíso, 2120000, Chile,CL,Región de Valparaíso,Provincia de Los Andes
PBUCH:SQF:3741,,,,-32.82556,-70.33518,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,San Esteban, Provincia de Los Andes, Región de Valparaíso, 2120000, Chile,CL,Región de Valparaíso,Provincia de Los Andes
PBUCH:SQF:5251,,,,-32.82556,-70.33518,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,San Esteban, Provincia de Los Andes, Región de Valparaíso, 2120000, Chile,CL,Región de Valparaíso,Provincia de Los Andes
PBUCH:SQF:326,,,,-33.3167,-71.55,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,El Altillo, Algarrobo, Provincia de San Antonio, Región de Valparaíso, Chile,CL,Región de Valparaíso,Provincia de San Antonio
PBUCH:SQF:328,,,,-33.3167,-71.55,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,El Altillo, Algarrobo, Provincia de San Antonio, Región de Valparaíso, Chile,CL,Región de Valparaíso,Provincia de San Antonio
PBUCH:SQF:3427,,,,-31.9778,-71.30407,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Los Vilos, Provincia de Choapa, Región de Coquimbo, Chile,CL,Región de Coquimbo,Provincia de Choapa
PBUCH:SQF:3429,,,,-31.9778,-71.30407,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Los Vilos, Provincia de Choapa, Región de Coquimbo, Chile,CL,Región de Coquimbo,Provincia de Choapa
PBUCH:SQF:3440,,,,-31.9778,-71.30407,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Los Vilos, Provincia de Choapa, Región de Coquimbo, Chile,CL,Región de Coquimbo,Provincia de Choapa
PBUCH:SQF:3459,,,,-31.9778,-71.30407,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Los Vilos, Provincia de Choapa, Región de Coquimbo, Chile,CL,Región de Coquimbo,Provincia de Choapa
PBUCH:SQF:3438a,,,,-31.9778,-71.30407,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Los Vilos, Provincia de Choapa, Región de Coquimbo, Chile,CL,Región de Coquimbo,Provincia de Choapa
PBUCH:SQF:1478,,,,-32.48077,-70.52136,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Putaendo, Provincia de San Felipe de Aconcagua, Región de Valparaíso, Chile,CL,Región de Valparaíso,Provincia de San Felipe de Aconcagua
PBUCH:SQF:1875,,,,-32.9167,-70.3167,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Cruce Ruta 5 (Llay-Llay) - Túnel Cristo Redentor, Escuela de Alta Montaña, Los Andes, Provincia de Los Andes, Región de Valparaíso, Chile,CL,Región de Valparaíso,Provincia de Los Andes
PBUCH:SQF:3700,,,,-32.9167,-70.3167,South America,,Chile,GeoParser Marcelo Oyaneder | GeoPy,Cruce Ruta 5 (Llay-Llay) - Túnel Cristo Redentor, Escuela de Alta Montaña, Los Andes, Provincia de Los Andes, Región de Valparaíso, Chile,CL,Región de Valparaíso,Provincia de Los Andes
